TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_y,StoreName,GroupStore,Type,Latitude,Longitude,Cluster
TR90952,362,2022-07-08,P9,10000,3,30000,8,25,0,Single,7.47,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR97236,255,2022-07-08,P3,7500,3,22500,12,24,1,Single,5.78,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR17912,152,2022-07-09,P3,7500,4,30000,8,59,1,Married,10.68,Crackers,7500,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR19550,174,2022-07-09,P9,10000,6,60000,12,45,1,Married,17.34,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR258,96,2022-07-09,P5,4200,3,12600,5,55,0,Married,13.67,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR29093,232,2022-07-09,P8,16000,3,48000,6,62,0,Married,7.32,Oat,16000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR38700,231,2022-07-09,P6,18000,1,18000,6,51,1,Married,16.59,Cashew,18000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR44905,170,2022-07-09,P5,4200,2,8400,10,36,0,Married,7.55,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR46690,171,2022-07-09,P6,18000,3,54000,4,40,0,Married,10.05,Cashew,18000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR49701,414,2022-07-09,P10,15000,5,75000,3,21,1,Single,0.74,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR5084,176,2022-07-09,P5,4200,4,16800,13,54,1,Married,18.32,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR67334,354,2022-07-09,P8,16000,3,48000,13,53,1,Married,16.94,Oat,16000,Buana,Buana,General Trade,1.26916,116.825264,1
TR70093,128,2022-07-09,P9,10000,6,60000,6,0,1,Married,6.77,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR70098,268,2022-07-09,P8,16000,1,16000,2,49,1,Single,5.18,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR9376,427,2022-07-09,P3,7500,2,15000,1,54,0,Married,16.88,Crackers,7500,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR99503,443,2022-07-09,P6,18000,1,18000,6,33,1,Married,9.28,Cashew,18000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR20698,343,2022-07-10,P4,12000,1,12000,5,29,0,Married,2.26,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR32454,363,2022-07-10,P5,4200,3,12600,12,35,0,Married,6.05,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR32974,219,2022-07-10,P3,7500,2,15000,11,39,0,Single,9.73,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR51807,315,2022-07-10,P10,15000,1,15000,5,29,1,Married,4.18,Cheese Stick,15000,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR58251,279,2022-07-10,P5,4200,5,21000,4,62,0,Married,5.35,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR81797,37,2022-07-10,P1,8800,10,88000,3,51,0,Married,17.11,Choco Bar,8800,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR90402,323,2022-07-10,P3,7500,4,30000,5,58,0,Married,10.55,Crackers,7500,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR95008,319,2022-07-10,P2,3200,7,22400,8,39,0,Married,8.82,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR96588,221,2022-07-10,P3,7500,1,7500,4,23,1,Single,7.5,Crackers,7500,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR14050,431,2022-07-11,P10,15000,3,45000,1,40,1,Married,9.51,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR19919,143,2022-07-11,P9,10000,6,60000,4,25,1,Single,2.87,Yoghurt,10000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR3197,96,2022-07-11,P3,7500,1,7500,9,55,0,Married,13.67,Crackers,7500,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR61088,1,2022-07-11,P4,12000,2,24000,6,55,1,Married,5.12,Potato Chip,12000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR61164,95,2022-07-11,P5,4200,3,12600,13,52,0,Married,17.42,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR74348,20,2022-07-11,P3,7500,4,30000,14,43,0,Married,18.91,Crackers,7500,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR9460,354,2022-07-11,P8,16000,2,32000,3,53,1,Married,16.94,Oat,16000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR95391,416,2022-07-11,P5,4200,4,16800,6,27,1,Married,3.43,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR98335,130,2022-07-11,P6,18000,4,72000,3,40,0,Married,9.73,Cashew,18000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR12333,411,2022-07-12,P10,15000,5,75000,4,19,1,Single,0.0,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR1310,306,2022-07-12,P6,18000,2,36000,8,49,0,Married,16.52,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR20981,121,2022-07-12,P3,7500,3,22500,14,26,0,Single,2.93,Crackers,7500,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR29295,90,2022-07-12,P6,18000,4,72000,13,21,1,Single,0.0,Cashew,18000,Buana,Buana,General Trade,1.26916,116.825264,0
TR30261,103,2022-07-12,P10,15000,4,60000,13,31,1,Single,4.01,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,0
TR34405,133,2022-07-12,P5,4200,5,21000,2,47,1,Married,20.81,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR3631,168,2022-07-12,P4,12000,3,36000,13,27,0,Married,4.88,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,0
TR42847,220,2022-07-12,P10,15000,5,75000,12,45,0,Married,16.35,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR48273,6,2022-07-12,P1,8800,6,52800,10,23,0,Married,2.33,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR55797,260,2022-07-12,P5,4200,5,21000,8,33,0,Single,6.65,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR76552,89,2022-07-12,P10,15000,4,60000,8,32,0,Married,9.68,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR84344,44,2022-07-12,P9,10000,5,50000,12,40,0,Married,10.65,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR86305,282,2022-07-12,P8,16000,2,32000,4,55,0,Married,11.38,Oat,16000,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR95040,175,2022-07-12,P10,15000,3,45000,1,60,0,Married,9.7,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR12695,392,2022-07-13,P8,16000,2,32000,1,45,0,Married,19.68,Oat,16000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR23573,64,2022-07-13,P4,12000,3,36000,4,48,1,Married,7.92,Potato Chip,12000,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR35195,403,2022-07-13,P2,3200,3,9600,8,30,0,Married,4.06,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR3672,38,2022-07-13,P3,7500,6,45000,3,56,0,Married,14.32,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR43134,427,2022-07-13,P7,9400,6,56400,11,54,0,Married,16.88,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR51241,107,2022-07-13,P9,10000,7,70000,12,38,1,Married,9.85,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR52524,80,2022-07-13,P1,8800,10,88000,1,44,0,Married,13.45,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR53333,401,2022-07-13,P4,12000,3,36000,11,45,0,Married,4.08,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR62617,132,2022-07-13,P7,9400,5,47000,10,41,0,Married,17.69,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR70841,71,2022-07-13,P4,12000,4,48000,10,46,0,Married,12.42,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR74928,118,2022-07-13,P2,3200,3,9600,12,20,1,Single,3.28,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR94022,119,2022-07-13,P2,3200,4,12800,12,26,1,Single,5.54,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR2139,211,2022-07-14,P5,4200,4,16800,7,29,0,Married,3.54,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR37718,310,2022-07-14,P10,15000,2,30000,4,23,0,Married,4.17,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR44981,246,2022-07-14,P6,18000,3,54000,1,40,1,Single,21.81,Cashew,18000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR47252,190,2022-07-14,P6,18000,1,18000,2,34,1,Married,8.85,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR58787,329,2022-07-14,P7,9400,4,37600,14,19,1,Single,0.0,Coffee Candy,9400,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR641,380,2022-07-14,P4,12000,3,36000,11,40,0,Married,5.77,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR68490,235,2022-07-14,P5,4200,4,16800,3,37,0,Married,5.35,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR80518,242,2022-07-14,P10,15000,1,15000,10,56,1,Married,6.98,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR86403,154,2022-07-14,P5,4200,4,16800,5,31,0,Married,8.36,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR92658,393,2022-07-14,P8,16000,1,16000,3,22,0,Single,0.0,Oat,16000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR94823,156,2022-07-14,P3,7500,2,15000,10,44,0,Married,3.87,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR15294,109,2022-07-15,P9,10000,1,10000,3,35,1,Married,10.04,Yoghurt,10000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR30164,422,2022-07-15,P4,12000,1,12000,8,21,1,Single,3.88,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR33708,203,2022-07-15,P1,8800,3,26400,13,53,0,Married,17.2,Choco Bar,8800,Buana,Buana,General Trade,1.26916,116.825264,1
TR34374,155,2022-07-15,P1,8800,5,44000,4,40,0,Married,7.17,Choco Bar,8800,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR43002,131,2022-07-15,P7,9400,4,37600,4,25,0,Single,7.12,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR49832,324,2022-07-15,P9,10000,7,70000,9,36,1,Married,10.59,Yoghurt,10000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR51065,289,2022-07-15,P10,15000,1,15000,3,29,0,Married,2.37,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR54094,122,2022-07-15,P5,4200,5,21000,12,26,1,Single,0.14,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR578,55,2022-07-15,P4,12000,1,12000,13,34,1,Married,8.44,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,2
TR65129,235,2022-07-15,P1,8800,9,79200,14,37,0,Married,5.35,Choco Bar,8800,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR84724,130,2022-07-15,P10,15000,2,30000,7,40,0,Married,9.73,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR92748,234,2022-07-15,P5,4200,2,8400,13,61,1,Married,10.86,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR96640,370,2022-07-15,P10,15000,3,45000,2,26,1,Single,1.28,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR31029,283,2022-07-16,P5,4200,2,8400,7,19,1,Single,0.0,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR3143,366,2022-07-16,P1,8800,2,17600,7,18,0,Single,0.0,Choco Bar,8800,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR4218,86,2022-07-16,P8,16000,3,48000,3,60,1,Married,9.54,Oat,16000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR48734,9,2022-07-16,P5,4200,2,8400,11,33,0,Married,9.92,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR53450,251,2022-07-16,P5,4200,5,21000,4,45,1,Married,3.38,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR5550,382,2022-07-16,P5,4200,3,12600,6,54,0,Married,15.55,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR56393,122,2022-07-16,P5,4200,2,8400,10,26,1,Single,0.14,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR60388,4,2022-07-16,P3,7500,6,45000,11,31,1,Married,4.87,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR62166,84,2022-07-16,P5,4200,5,21000,8,54,0,Married,18.12,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR70759,405,2022-07-16,P2,3200,3,9600,2,18,0,Single,0.0,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR75376,5,2022-07-16,P5,4200,3,12600,6,58,1,Married,3.57,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR83364,325,2022-07-16,P1,8800,5,44000,12,37,0,Single,3.25,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR99601,343,2022-07-16,P1,8800,8,70400,6,29,0,Married,2.26,Choco Bar,8800,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR36570,330,2022-07-17,P5,4200,2,8400,3,61,1,Married,7.0,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR49164,181,2022-07-17,P10,15000,2,30000,4,33,1,Married,9.94,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR60869,41,2022-07-17,P1,8800,2,17600,12,51,0,Married,16.42,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR62363,40,2022-07-17,P5,4200,2,8400,14,19,0,Single,3.48,Thai Tea,4200,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR64731,303,2022-07-17,P3,7500,5,37500,11,45,0,Married,10.34,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR67347,219,2022-07-17,P3,7500,3,22500,4,39,0,Single,9.73,Crackers,7500,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR68474,322,2022-07-17,P10,15000,4,60000,3,41,0,Married,20.01,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR68921,326,2022-07-17,P9,10000,6,60000,2,24,1,Single,2.69,Yoghurt,10000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR75493,67,2022-07-17,P2,3200,7,22400,9,19,0,Single,0.0,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR8136,174,2022-07-17,P10,15000,5,75000,6,45,1,Married,17.34,Cheese Stick,15000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR83187,60,2022-07-17,P9,10000,1,10000,9,56,0,Married,10.61,Yoghurt,10000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR89318,183,2022-07-17,P3,7500,1,7500,12,27,1,Single,0.18,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR93507,58,2022-07-17,P3,7500,1,7500,6,27,1,Married,4.43,Crackers,7500,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR10691,228,2022-07-18,P9,10000,5,50000,10,46,0,Married,11.31,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR14426,347,2022-07-18,P10,15000,5,75000,8,26,1,Single,3.69,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR17260,184,2022-07-18,P3,7500,6,45000,7,33,0,Single,13.93,Crackers,7500,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR20154,269,2022-07-18,P4,12000,5,60000,5,39,1,Married,6.3,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR26036,179,2022-07-18,P2,3200,6,19200,4,25,1,Single,5.95,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR26673,202,2022-07-18,P2,3200,6,19200,2,28,0,Married,4.53,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR28937,285,2022-07-18,P3,7500,6,45000,10,20,0,Single,0.0,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR32600,404,2022-07-18,P6,18000,1,18000,7,22,0,Single,2.69,Cashew,18000,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR33616,233,2022-07-18,P10,15000,1,15000,3,43,1,Married,5.69,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR38919,389,2022-07-18,P5,4200,5,21000,1,30,1,Married,3.72,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR40874,430,2022-07-18,P3,7500,4,30000,11,55,1,Single,18.37,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR46023,347,2022-07-18,P6,18000,2,36000,4,26,1,Single,3.69,Cashew,18000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR56414,106,2022-07-18,P10,15000,2,30000,2,24,0,Single,6.79,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR61730,194,2022-07-18,P9,10000,6,60000,6,31,1,Married,4.33,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR69674,63,2022-07-18,P7,9400,3,28200,13,58,0,Married,10.78,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,1
TR71806,149,2022-07-18,P3,7500,1,7500,12,61,1,Married,3.96,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR76228,310,2022-07-18,P8,16000,2,32000,9,23,0,Married,4.17,Oat,16000,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR83217,360,2022-07-18,P1,8800,3,26400,14,54,0,Married,35.78,Choco Bar,8800,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR93440,97,2022-07-18,P10,15000,1,15000,7,51,1,Married,20.22,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR18501,155,2022-07-19,P4,12000,4,48000,9,40,0,Married,7.17,Potato Chip,12000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR38120,268,2022-07-19,P10,15000,4,60000,10,49,1,Single,5.18,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR44790,226,2022-07-19,P9,10000,5,50000,6,18,0,Single,0.0,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR44879,246,2022-07-19,P8,16000,3,48000,9,40,1,Single,21.81,Oat,16000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR51183,409,2022-07-19,P4,12000,1,12000,4,47,0,Married,28.23,Potato Chip,12000,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR52019,308,2022-07-19,P9,10000,5,50000,13,45,0,Married,10.72,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,2
TR55960,359,2022-07-19,P2,3200,3,9600,1,46,0,Married,19.99,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR58929,348,2022-07-19,P2,3200,7,22400,12,29,1,Married,4.64,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR62665,83,2022-07-19,P7,9400,2,18800,8,34,1,Married,10.88,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR6567,225,2022-07-19,P1,8800,3,26400,7,59,1,Married,10.59,Choco Bar,8800,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR83113,387,2022-07-19,P5,4200,2,8400,5,36,0,Married,9.1,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR90470,409,2022-07-19,P10,15000,4,60000,8,47,0,Married,28.23,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR97097,295,2022-07-19,P6,18000,4,72000,2,34,0,Married,4.78,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR97431,106,2022-07-19,P9,10000,6,60000,9,24,0,Single,6.79,Yoghurt,10000,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR26196,222,2022-07-20,P6,18000,1,18000,6,45,0,Married,15.03,Cashew,18000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR26697,200,2022-07-20,P10,15000,2,30000,9,25,0,Married,2.39,Cheese Stick,15000,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR32786,342,2022-07-20,P10,15000,2,30000,1,48,1,Married,13.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR46777,280,2022-07-20,P9,10000,2,20000,1,60,1,Married,9.57,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR56738,107,2022-07-20,P10,15000,5,75000,10,38,1,Married,9.85,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR62628,210,2022-07-20,P3,7500,2,15000,7,33,0,Married,10.9,Crackers,7500,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR86068,47,2022-07-20,P7,9400,6,56400,1,35,1,Married,9.56,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR87924,35,2022-07-20,P7,9400,2,18800,3,48,1,Married,10.58,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR96504,63,2022-07-20,P3,7500,2,15000,9,58,0,Married,10.78,Crackers,7500,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR11380,233,2022-07-21,P6,18000,2,36000,8,43,1,Married,5.69,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR1673,161,2022-07-21,P9,10000,5,50000,10,41,0,Married,20.02,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR28030,141,2022-07-21,P9,10000,2,20000,10,65,1,Married,9.94,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR28409,156,2022-07-21,P9,10000,3,30000,5,44,0,Married,3.87,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR39448,437,2022-07-21,P6,18000,2,36000,11,33,1,Married,3.49,Cashew,18000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR49585,65,2022-07-21,P5,4200,5,21000,8,38,0,Married,4.36,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR50660,135,2022-07-21,P10,15000,2,30000,8,41,0,Married,3.28,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR55267,247,2022-07-21,P4,12000,1,12000,13,33,1,Married,8.11,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,2
TR59147,218,2022-07-21,P7,9400,4,37600,12,29,0,Married,3.52,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR7340,272,2022-07-21,P7,9400,5,47000,4,60,0,Married,4.05,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR78287,393,2022-07-21,P5,4200,2,8400,2,22,0,Single,0.0,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR1049,344,2022-07-22,P1,8800,5,44000,11,47,1,Married,5.63,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR10987,350,2022-07-22,P2,3200,6,19200,10,38,0,Single,7.95,Ginger Candy ,3200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR1571,272,2022-07-22,P1,8800,6,52800,9,60,0,Married,4.05,Choco Bar,8800,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR22083,134,2022-07-22,P8,16000,3,48000,8,50,0,Married,18.62,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR58934,206,2022-07-22,P10,15000,1,15000,2,68,0,Married,8.3,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR70360,393,2022-07-22,P5,4200,3,12600,9,22,0,Single,0.0,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR76806,62,2022-07-22,P3,7500,3,22500,5,51,1,Married,13.62,Crackers,7500,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR78085,122,2022-07-22,P2,3200,4,12800,13,26,1,Single,0.14,Ginger Candy ,3200,Buana,Buana,General Trade,1.26916,116.825264,0
TR80034,427,2022-07-22,P3,7500,4,30000,10,54,0,Married,16.88,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
